ticker,Industry,Market Capitalization,candle_score_rolled,candle_score
HONDAPOWER,ELECTRIC EQUIPMENT,2066.91,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
HPL,ELECTRIC EQUIPMENT,2834.67,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
HSCL,CHEMICALS,22198.36,"[-2.5, -1.9749999999999996, 0.0, -2.2, -1.75, -0.875]",-0.875
HUBTOWN,CONSTRUCTION,2641.97,"[-1.125, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
HUDCO,FINANCE,43861.6,"[-2.925, -2.175, -0.125, -0.050000000000000044, -1.375, 0.7000000000000002]",0.7000000000000002
HUHTAMAKI,PACKAGING,1469.3,"[-0.75, -0.6749999999999998, -0.375, -0.375, -0.375, 0.0]",0.0
HYUNDAI,AUTOMOBILES,134487.74,"[0.10000000000000009, -1.45, -1.1749999999999998, 1.625, 1.125, 0.875]",0.875
ICEMAKE,ELECTRIC EQUIPMENT,1424.91,"[1.0499999999999998, 0.75, 0.375, 0.375, -1.5, -1.0499999999999998]",-1.0499999999999998
ICICIBANK,BANKS,958674.82,"[-2.55, -0.2999999999999998, -0.07500000000000018, -3.0, -2.0999999999999996, -2.125]",-2.125
ICICIGI,FINANCE & INVESTMENTS,89270.4,"[0.4750000000000001, -2.675, -1.25, 0.3500000000000001, -0.20000000000000018, -0.09999999999999998]",-0.09999999999999998
ICICIPRULI,FINANCE & INVESTMENTS,81414.97,"[-0.375, -0.6749999999999998, 0.125, 0.975, 0.575, -0.875]",-0.875
ICIL,TEXTILES,5480.15,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
ICRA,MISCELLANEOUS,5203.95,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.7]",0.7
IDBI,BANKS,86825.58,"[-2.25, -0.22499999999999964, -0.4500000000000002, -1.5, -0.4249999999999998, 1.825]",1.825
IDEA,TELECOMMUNICATIONS,52473.85,"[-2.0, -3.5999999999999996, -5.05, -3.25, -2.375, -1.0]",-1.0
IDEAFORGE,ENGINEERING,1551.07,"[-1.5, 0.4500000000000002, 1.7999999999999998, 1.4249999999999998, 0.75, 0.75]",0.75
IDFCFIRSTB,BANKS,45111.5,"[-0.6499999999999999, -1.625, -0.825, -2.5, -1.2999999999999998, -2.0]",-2.0
IEX,MISCELLANEOUS,16197.65,"[-2.7, -0.3999999999999999, -1.7000000000000002, -1.0499999999999998, -0.875, 0.0]",0.0
IFBIND,DOMESTIC APPLIANCES,5354.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
IFCI,FINANCE,11372.7,"[-0.5, -0.7999999999999998, -2.0, -2.425, -2.825, -1.575]",-1.575
IFGLEXPOR,REFRACTORIES / INTERMEDIATES,1383.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
IGARASHI,ELECTRIC EQUIPMENT,1469.71,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
IGIL,MISCELLANEOUS,14764.75,"[-1.75, -1.75, -1.25, -0.625, -0.625, 0.0]",0.0
IGL,MISCELLANEOUS,24934.03,"[-1.5, 0.15000000000000036, 1.0499999999999998, 3.55, 2.125, 2.5]",2.5
IGPL,CHEMICALS,1304.31,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
IIFL,FINANCE & INVESTMENTS,14096.070000000002,"[0.75, 0.375, -1.5, -1.0499999999999998, -2.25, -1.4249999999999998]",-1.4249999999999998
IIFLCAPS,FINANCE & INVESTMENTS,6625.31,"[-0.75, -0.7, -0.5, -0.25, 0.75, 0.7]",0.7
IIRM,MISCELLANEOUS,541.82,"[1.125, 0.375, 0.375, 0.0, 0.0, 0.0]",0.0
IITL,FINANCE & INVESTMENTS,503.62,"[-1.5, -2.55, -1.7999999999999998, -1.125, -2.25, -1.4249999999999998]",-1.4249999999999998
IKIO,ELECTRIC EQUIPMENT,1873.27,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
IKS,COMPUTERS,24325.61,"[1.875, 0.625, 2.125, 0.5499999999999998, 0.4, 0.125]",0.125
IMAGICAA,RECREATION / AMUSEMENT PARKS,3689.5,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
IMFA,MINING / MINERALS / METALS,3335.71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
IMPAL,AUTO ANCILLARIES,1270.97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INA,ELECTRIC EQUIPMENT,5536.12,"[-0.75, -0.44999999999999996, -0.5, -1.25, -0.95, -0.5]",-0.5
INDGN,MISCELLANEOUS,13896.45,"[-0.7999999999999998, -0.125, -2.875, -2.125, -3.75, -2.375]",-2.375
INDHOTEL,HOTELS,117974.03,"[-4.625, -2.8499999999999996, -3.25, -1.45, -0.25, 0.44999999999999996]",0.44999999999999996
INDIA VIX,0,0.0,"[1.5, 2.55, 1.7999999999999998, 1.125, 0.75, 0.375]",0.375
INDIACEM,CEMENT,8855.32,"[0.0, 0.0, 1.0, 0.7, 0.5, 0.25]",0.25
INDIAGLYCO,BREWERIES & DISTILLERIES,4083.21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDIAMART,MISCELLANEOUS,12755.33,"[1.075, -1.0, 1.7000000000000002, 0.75, -0.975, -1.0499999999999998]",-1.0499999999999998
INDIANB,BANKS,72224.23,"[-1.75, 1.725, -0.40000000000000036, -0.04999999999999982, -3.5, 1.2750000000000004]",1.2750000000000004
INDIANHUME,CONSTRUCTION,2095.67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDIASHLTR,FINANCE,9492.06,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDIGO,TRANSPORT,203451.92,"[-3.325, -2.3499999999999996, -3.125, -2.55, -1.85, 0.875]",0.875
INDIGOPNTS,PAINTS / VARNISHES,4751.98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDIGRID,POWER GENERATION AND SUPPLY,12041.84,"[-1.5, -0.95, -2.25, -2.3, -1.7, -0.875]",-0.875
INDNIPPON,AUTO ANCILLARIES,1369.26,"[-1.0499999999999998, -0.75, -0.375, -0.375, 0.0, 0.0]",0.0
INDOAMIN,CHEMICALS,858.95,"[-1.125, -0.6749999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
INDOBORAX,CHEMICALS,556.43,"[0.375, 0.0, 0.0, 1.5, 1.0499999999999998, 0.75]",0.75
INDOCO,PHARMACEUTICALS,2148.46,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDOFARM-BE,AUTOMOBILES,714.53,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
INDOKEM,DYES AND PIGMENTS,507.57,"[0.0, -1.5, -1.0499999999999998, -2.25, -2.925, -2.175]",-2.175
INDORAMA,TEXTILES,937.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDOSTAR,FINANCE & INVESTMENTS,3842.2300000000005,"[-1.125, -1.0499999999999998, -0.75, 1.125, 0.6749999999999998, 0.75]",0.75
INDOTECH,ELECTRIC EQUIPMENT,2350.73,"[1.125, -1.125, -0.6749999999999998, -2.25, -1.4249999999999998, -1.125]",-1.125
INDOTHAI-BE,FINANCE & INVESTMENTS,2009.8200000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDPRUD,FINANCE & INVESTMENTS,957.0599999999998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDRAMEDCO,HEALTHCARE,3737.55,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
INDSWFTLAB,PHARMACEUTICALS,521.94,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
INDUSINDBK,BANKS,57260.55,"[2.05, 1.2, 0.875, 0.625, 0.25, 0.0]",0.0
INDUSINVIT,CONSTRUCTION,4757.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INDUSTOWER,TRANSMISSON LINE TOWERS / EQUIPMENT,102650.06,"[-4.125, -1.4749999999999996, -0.7000000000000002, 1.0, -3.675, -1.9249999999999998]",-1.9249999999999998
INFIBEAM,COMPUTERS,4725.43,"[-1.0, -0.7, -0.5, -1.25, -0.95, -0.5]",-0.5
INFOBEAN,COMPUTERS,826.0899999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INFY,COMPUTERS,591570.1,"[2.875, 1.35, 2.25, 0.825, -0.375, 0.050000000000000044]",0.050000000000000044
INGERRAND,COMPRESSORS / DRILLING EQUIPMENT,11332.6,"[1.25, 0.375, -1.125, -1.0499999999999998, -0.75, -0.375]",-0.375
INNOVACAP,PHARMACEUTICALS,5150.77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INNOVANA,COMPUTERS,682.63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INOXGREEN,MISCELLANEOUS,5154.7,"[0.25, 1.25, 0.7, 0.5, 0.25, 0.25]",0.25
INOXINDIA,PACKAGING,9134.92,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
INOXWIND,ELECTRIC EQUIPMENT,20880.24,"[2.3, 1.25, 0.75, -1.125, -2.55, -0.2999999999999998]",-0.2999999999999998
INSECTICID,PESTICIDES / AGROCHEMICALS,1900.1799999999998,"[0.75, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
INTEGRAEN,ENGINEERING,767.05,"[0.75, 0.375, 0.375, 0.0, 0.0, 0.0]",0.0
INTELLECT,COMPUTERS,9915.39,"[0.5, 0.25, 1.25, 0.7, 0.5, 1.25]",1.25
INTERARCH,STEEL,2852.17,"[0.75, 0.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 2.55, 1.7999999999999998, 1.125]",1.125
IOB,BANKS,68437.9,"[-0.125, -0.4249999999999998, 0.25, 0.32499999999999996, 0.625, -0.4]",-0.4
IOC,REFINERIES,188165.5,"[-2.25, -1.75, -1.25, 0.875, 3.425, 2.8499999999999996]",2.8499999999999996
IOLCP,PHARMACEUTICALS,1856.6199999999997,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
IONEXCHANG,ENGINEERING,7450.67,"[0.0, 0.0, 0.0, -1.0, -0.7, -0.5]",-0.5
IPCALAB,PHARMACEUTICALS,34072.46,"[1.0, -1.5, -3.9, -2.75, -1.75, -1.125]",-1.125
IPL,PESTICIDES / AGROCHEMICALS,1571.37,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
IRB,CONSTRUCTION,27797.51,"[-3.425, -2.4749999999999996, -3.375, -3.175, -2.2, 0.125]",0.125
IRBINVIT,CONSTRUCTION,3109.74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
IRCON,CONSTRUCTION,14766.09,"[-1.75, -3.0, -2.05, -3.375, -1.4, 0.32499999999999996]",0.32499999999999996
IRCTC,TRAVEL AGENCIES,59792.0,"[-2.0, -1.5, -1.0, -3.125, -2.375, -1.25]",-1.25
IREDA,FINANCE,43649.3,"[-2.75, -3.375, -2.425, -1.375, -1.0, -0.375]",-0.375
IRFC,FINANCE,166100.73,"[-2.5, -3.3499999999999996, -2.3, -2.5, -1.825, -0.875]",-0.875
IRIS-BE,COMPUTERS,646.43,"[0.0, -1.5, -1.0499999999999998, -2.25, -1.4249999999999998, -1.125]",-1.125
IRMENERGY,MISCELLANEOUS,1213.98,"[-1.5, 0.4500000000000002, 0.2999999999999998, 0.375, -1.5, -0.6749999999999998]",-0.6749999999999998
ISGEC,ENGINEERING,7907.7,"[0.7, 0.5, 0.25, 0.25, -1.0, -0.7]",-0.7
ISTLTD,AUTO ANCILLARIES,970.45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
ITC,CIGARETTES,528596.39,"[-1.85, -0.9249999999999998, -1.375, -0.85, 0.375, 2.075]",2.075
ITCHOTELS,HOTELS,42393.44,"[-2.425, -1.5, -1.625, -1.375, -1.325, -0.5]",-0.5
ITDC,HOTELS,4966.07,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
ITDCEM,CONSTRUCTION,9148.59,"[-1.0, -0.7, -0.5, -0.25, -0.25, 1.0]",1.0
ITI,TELECOMMUNICATIONS,24550.72,"[-2.625, -4.1, -3.375, -2.0, -0.875, -0.275]",-0.275
IWEL,POWER GENERATION AND SUPPLY,11151.26,"[1.125, 0.375, -1.125, -2.55, -3.3, -2.175]",-2.175
IXIGO,TRAVEL AGENCIES,5621.48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
J&KBANK,BANKS,10196.94,"[-4.7, -3.3, -2.625, -2.25, -2.2, -0.85]",-0.85
JAGAJITIND,BREWERIES & DISTILLERIES,878.0899999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JAGRAN,ENTERTAINMENT / ELECTRONIC MEDIA SOFTWARE,1526.65,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
JAGSNPHARM,PHARMACEUTICALS,1449.56,"[1.0499999999999998, 0.75, 0.375, 0.375, 1.5, 1.0499999999999998]",1.0499999999999998
JAIBALAJI,STEEL,12270.27,"[-2.8, -0.32499999999999996, -0.20000000000000018, -0.375, -0.22499999999999998, 0.125]",0.125
JAICORPLTD,PLASTICS PRODUCTS,1579.1,"[-1.125, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
JAMNAAUTO,AUTO ANCILLARIES,3025.5,"[0.375, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
JASH,ENGINEERING,3947.2699999999995,"[-1.125, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, 0.75]",0.75
JAYAGROGN,CHEMICALS,1092.83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JAYBARMARU,AUTO ANCILLARIES,675.49,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JAYKAY,ENGINEERING,1566.7,"[0.75, 0.375, 0.375, 0.0, 0.0, 0.0]",0.0
JAYNECOIND,STEEL,3131.48,"[0.375, 1.875, 2.55, 1.7999999999999998, 1.125, 0.75]",0.75
JBCHEPHARM,PHARMACEUTICALS,24596.22,"[-4.05, -2.75, -1.875, 1.5, -0.375, 0.20000000000000018]",0.20000000000000018
JBMA,AUTO ANCILLARIES,14919.27,"[-3.0, -2.0999999999999996, -1.5, -2.25, -1.7999999999999998, 0.25]",0.25
JCHAC,AIR-CONDITIONERS,4791.68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JGCHEM,CHEMICALS,1341.14,"[-1.5, -1.0499999999999998, -0.75, -1.875, -2.925, -1.7999999999999998]",-1.7999999999999998
JINDALPHOT,FINANCE & INVESTMENTS,760.39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JINDALPOLY,TEXTILES,2967.4,"[0.0, 0.0, 0.0, 0.0, 1.5, 1.0499999999999998]",1.0499999999999998
JINDALSAW,STEEL,16288.320000000002,"[-2.75, -1.9749999999999996, -2.375, -1.45, -3.75, -3.5]",-3.5
JINDALSTEL,STEEL,85539.53,"[-0.7, -0.5, -0.25, -0.75, -0.35, -0.25]",-0.25
JINDRILL,OIL DRILLING / ALLIED SERVICES,2042.1,"[-0.375, -0.375, 0.0, -1.5, -1.0499999999999998, -0.75]",-0.75
JINDWORLD,TEXTILES,7042.270000000001,"[-0.25, -0.25, 0.0, 0.0, 0.0, 0.0]",0.0
JIOFIN,FINANCE & INVESTMENTS,149873.95,"[-0.25, -0.32499999999999996, -0.125, 0.75, -1.05, -0.5499999999999998]",-0.5499999999999998
JISLJALEQS,PLASTICS PRODUCTS,3627.3599999999997,"[-0.4500000000000002, -0.2999999999999998, -0.375, 0.0, -1.875, -1.0499999999999998]",-1.0499999999999998
JITFINFRA-BE,MISCELLANEOUS,906.0599999999998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JKCEMENT,CEMENT,39470.16,"[1.5999999999999996, 0.25, -0.6749999999999998, 0.0, -0.375, -0.375]",-0.375
JKIL,CONSTRUCTION,5403.65,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
JKLAKSHMI,CEMENT,9723.68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JKPAPER,PAPER,5539.44,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
JKTYRE,TYRES,8397.31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JLHL,HEALTHCARE,9512.31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JMFINANCIL,FINANCE & INVESTMENTS,9271.67,"[0.25, 0.25, 0.0, 0.0, 0.0, 0.0]",0.0
JNKINDIA,ENGINEERING,1883.11,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JOSTS,ENGINEERING,538.84,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
JPOLYINVST,FINANCE & INVESTMENTS,832.4400000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JPPOWER,POWER GENERATION AND SUPPLY,10478.89,"[-1.6749999999999998, -2.825, -1.9249999999999998, -3.375, -3.025, -2.075]",-2.075
JSFB,BANKS,4906.65,"[0.0, 0.0, 0.0, -1.0, -0.7, -0.5]",-0.5
JSL,STEEL,45336.2,"[-0.125, -1.95, -0.04999999999999982, 1.5499999999999998, 1.1749999999999998, -0.25]",-0.25
JSWENERGY,POWER GENERATION AND SUPPLY,89791.55,"[-3.425, -3.875, -2.45, -1.5, -0.875, -0.25]",-0.25
JSWHL-BE,FINANCE & INVESTMENTS,26906.409999999996,"[-1.0, -0.375, -2.875, -3.75, -2.65, -1.625]",-1.625
JSWINFRA,MISCELLANEOUS,63378.05,"[-1.0, -1.0, -0.625, -1.0, -1.7, -1.7]",-1.7
JSWSTEEL,STEEL,245768.08,"[-0.875, -0.575, 0.0, -2.9, -6.1, -4.175]",-4.175
JTEKTINDIA,AUTO ANCILLARIES,3483.6699999999996,"[0.4500000000000002, 0.2999999999999998, 0.375, 0.0, 0.375, 0.0]",0.0
JTLIND,STEEL,3020.02,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.5]",1.5
JUBLCPL,TRADING,1734.2099999999998,"[1.5, 1.0499999999999998, 0.75, 0.375, 0.375, 0.0]",0.0
JUBLFOOD,HOTELS,46215.57,"[-1.625, -1.125, -0.625, 0.375, 0.07499999999999996, 0.5]",0.5
JUBLINGREA,CHEMICALS,10431.33,"[1.875, 1.4249999999999998, -2.25, -3.2249999999999996, 0.8250000000000002, 3.0999999999999996]",3.0999999999999996
JUBLPHARMA,PHARMACEUTICALS,14603.87,"[1.0499999999999998, -0.75, -0.6749999999999998, -0.375, -0.375, -0.375]",-0.375
JUNIPER,HOTELS,6040.96,"[0.5, 0.25, 0.25, 0.0, 0.0, 0.0]",0.0
JUSTDIAL,MISCELLANEOUS,7476.9,"[-0.75, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
JWL,ENGINEERING,16220.09,"[-0.75, -2.575, -1.5499999999999998, -3.0, -2.025, -1.375]",-1.375
JYOTHYLAB,PERSONAL CARE,13614.459999999997,"[-2.125, -0.75, -0.55, -1.625, -1.4249999999999998, -0.5]",-0.5
JYOTICNC,ENGINEERING,24285.36,"[-0.75, -1.95, -1.5499999999999998, -1.0, 0.375, 2.825]",2.825
JYOTIRES,CHEMICALS,1539.54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
JYOTISTRUC,TRANSMISSON LINE TOWERS / EQUIPMENT,2006.1300000000003,"[0.75, 0.375, 0.375, 0.0, 0.0, 0.0]",0.0
KABRAEXTRU-BE,ENGINEERING,916.28,"[0.375, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
KAJARIACER,CERAMICS,12933.68,"[-2.625, -2.2249999999999996, 1.5, -0.15000000000000036, 1.2000000000000002, 1.0499999999999998]",1.0499999999999998
KALAMANDIR,TRADING,2070.44,"[-1.5, -0.6749999999999998, -0.75, -0.375, -1.875, -1.0499999999999998]",-1.0499999999999998
KALYANKJIL,DIAMOND CUTTING / JEWELLERY,53459.27,"[-3.05, -1.25, 0.825, 0.5499999999999998, -1.125, 1.0750000000000002]",1.0750000000000002
KAMAHOLD,FINANCE & INVESTMENTS,8391.38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KAMATHOTEL,HOTELS,756.76,"[0.375, -1.5, -1.0499999999999998, -0.75, -0.375, -0.375]",-0.375
KAMDHENU,STEEL,790.52,"[-1.125, -0.6749999999999998, 0.75, 0.6749999999999998, 0.375, 1.875]",1.875
KANSAINER,PAINTS / VARNISHES,20542.58,"[-3.125, -2.3499999999999996, -0.75, -0.050000000000000044, -1.75, -0.7999999999999998]",-0.7999999999999998
KARURVYSYA,BANKS,17013.08,"[-3.75, -2.4749999999999996, -3.875, -2.15, -1.75, -1.5]",-1.5
KAYNES,ELECTRONICS,35597.51,"[-2.75, -1.875, -1.5, -1.625, -1.325, -0.5]",-0.5
KCP,CEMENT,2648.03,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
KDDL,MISCELLANEOUS,3361.2300000000005,"[0.75, 0.375, 0.375, -1.5, -1.0499999999999998, -0.75]",-0.75
KEC,TRANSMISSON LINE TOWERS / EQUIPMENT,19247.65,"[0.85, 0.75, -1.375, -1.9249999999999998, -1.45, -1.375]",-1.375
KECL,ELECTRIC EQUIPMENT,886.9799999999999,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
KEI,CABLES,25728.45,"[1.1, 0.75, 1.375, 0.825, 0.5, 1.25]",1.25
KELLTONTEC,COMPUTERS,1060.98,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
KENNAMET,CASTINGS & FORGINGS,4814.12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KERNEX,ELECTRONICS,1529.22,"[-1.5, -1.0499999999999998, -2.25, -2.925, -2.175, -1.125]",-1.125
KESAR,CONSTRUCTION,1336.96,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KFINTECH,MISCELLANEOUS,17324.53,"[-0.125, 0.025000000000000022, 1.25, -0.5750000000000002, -1.9249999999999998, -2.425]",-2.425
KHADIM,LEATHER / LEATHER PRODUCTS,550.71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KHAZANCHI,TRADING,1361.06,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KICL,FINANCE & INVESTMENTS,1963.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KILITCH,PHARMACEUTICALS,540.53,"[0.0, 1.5, 2.55, 1.7999999999999998, 1.125, 0.75]",0.75
KIMS,HEALTHCARE,25090.7,"[0.625, -1.5, -1.275, -2.5, -1.5499999999999998, -3.75]",-3.75
KINGFA,PLASTICS PRODUCTS,3842.45,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
KIOCL,MINING / MINERALS / METALS,14330.74,"[1.5499999999999998, 0.75, -1.125, -0.6749999999999998, -3.25, -2.125]",-2.125
KIRANVYPAR,FINANCE & INVESTMENTS,575.97,"[0.375, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
KIRIINDUS,DYES AND PIGMENTS,3462.88,"[-0.375, 0.0, 0.0, 0.0, 1.5, 1.0499999999999998]",1.0499999999999998
KIRLFER,STEEL,7490.92,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KIRLOSBROS,PUMPS,13233.9,"[0.625, 0.0, 0.0, -2.5, -0.75, 0.95]",0.95
KIRLOSENG,ENGINES,10606.78,"[-2.5, -1.75, -1.25, -0.625, -2.125, 0.4500000000000002]",0.4500000000000002
KIRLOSIND,FINANCE & INVESTMENTS,3311.65,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
KIRLPNU,COMPRESSORS / DRILLING EQUIPMENT,7305.49,"[-0.19999999999999996, -0.25, 0.0, -0.25, 0.0, 0.0]",0.0
KISAN,PLASTICS PRODUCTS,506.88,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KITEX-BE,TEXTILES,4572.54,"[0.0, 1.0, 1.7, 1.2, 0.75, 0.5]",0.5
KKCL,TEXTILES,2835.68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KLBRENG-B,ENGINEERING,2008.5,"[0.0, 1.5, 1.0499999999999998, 0.75, 0.375, 0.375]",0.375
KMCSHIL,HEALTHCARE,1082.15,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KMEW,MISCELLANEOUS,1566.42,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
KNRCON,CONSTRUCTION,6479.64,"[0.7, 0.5, 0.25, -0.75, -0.7, -0.5]",-0.5
KOKUYOCMLN,PRINTING & STATIONERY,1072.23,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
KOLTEPATIL,CONSTRUCTION,2558.69,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KOPRAN,PHARMACEUTICALS,950.0,"[0.0, 1.5, 1.0499999999999998, 0.75, 0.375, 0.375]",0.375
KOTAKBANK,BANKS,421562.94000000006,"[-1.125, -0.6749999999999998, -0.75, -0.375, -1.875, -3.05]",-3.05
KOTHARIPET,PETROCHEMICALS,964.6,"[-0.4500000000000002, -0.2999999999999998, -0.375, 0.0, -0.375, 0.0]",0.0
KOTIC,TRADING,1798.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KOVAI,HEALTHCARE,6126.44,"[0.0, 0.0, 0.0, 0.0, -1.0, -0.7]",-0.7
KPEL,ENGINEERING,2812.97,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
KPGEL,ENGINEERING,2057.5,"[1.0499999999999998, 0.75, 0.375, -1.125, -1.0499999999999998, -0.75]",-0.75
KPIGREEN,POWER GENERATION AND SUPPLY,8364.95,"[-1.0, -0.7, -0.5, -1.25, -0.95, -0.5]",-0.5
KPIL,TRANSMISSON LINE TOWERS / EQUIPMENT,16037.26,"[-2.0, -3.25, -0.7999999999999998, -0.3250000000000002, -0.25, 0.0]",0.0
KPITTECH,COMPUTERS,31562.189999999995,"[3.125, 2.55, 2.225, 0.975, 0.75, 0.25]",0.25
KPL,PHARMACEUTICALS,851.8799999999999,"[-1.0499999999999998, -1.125, -0.375, -1.875, -1.0499999999999998, -0.75]",-0.75
KPRMILL,TEXTILES,33738.71,"[-1.7999999999999998, -1.4249999999999998, -0.75, -3.25, -1.125, 0.95]",0.95
KRBL,FOOD,6683.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KRISHANA,FERTILIZERS,1505.18,"[0.0, 0.0, 0.0, 0.0, 1.5, 1.0499999999999998]",1.0499999999999998
KRITI,PLASTICS PRODUCTS,544.14,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
KRITINUT,SOLVENT EXTRACTION,519.36,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
KRN,ENGINEERING,5121.61,"[-1.0, -0.7, -0.5, -1.25, -1.95, -1.2]",-1.2
