date,ticker,open,high,low,close,volume,signi,trend_pattern,adx_pattern,dema_pattern,macd_pattern,strend_pattern,rsi_pattern,stoch_pattern,obv_pattern,volprice_pattern,candle_pattern,Industry,Market Capitalization
2025-04-08,ABINFRA,83.0,86.04,79.98,80.57,63678,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-09,ABINFRA,79.97,85.13,78.92,82.29,65149,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-11,ABINFRA,83.0,83.05,79.22,81.04,52985,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-15,ABINFRA,82.25,85.25,80.12,82.99,91971,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-16,ABINFRA,84.5,84.5,81.48,83.23,50498,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-17,ABINFRA,84.9,88.0,80.81,81.75,29504,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-21,ABINFRA,83.5,83.5,78.11,80.15,41751,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-22,ABINFRA,82.89,84.09,77.71,81.45,31468,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,514.21
2025-04-04,ABREL,1953.05,1956.75,1858.25,1898.5,176164,,,,,bearish MACD,,,,bearish VOLEMA,bearish volprice,,Paper,20578.8
2025-04-07,ABREL,1750.05,1830.0,1710.0,1802.8,280274,,,,,,Strend_bearish,,,bearish VOLEMA,bearish volprice,,Paper,20578.8
2025-04-08,ABREL,1869.95,1869.95,1782.85,1807.75,129369,,,,,,,,,,,,Paper,20578.8
2025-04-09,ABREL,1787.95,1790.0,1689.2,1713.9,239378,,,,,,,,,,bearish volprice,,Paper,20578.8
2025-04-11,ABREL,1773.0,1801.45,1725.0,1786.4,149271,,,,,,,,,,,,Paper,20578.8
2025-04-15,ABREL,1805.0,1880.0,1791.1,1857.2,210694,,,,,,,,,,bullish volprice,,Paper,20578.8
2025-04-16,ABREL,1869.0,1979.4,1868.8,1894.8,635244,,,,,bullish MACD,,,,bullish VOLEMA,bullish volprice,,Paper,20578.8
2025-04-17,ABREL,1902.1,1905.8,1870.1,1889.8,109930,,,,,,,,,,,,Paper,20578.8
2025-04-21,ABREL,1899.0,1925.0,1881.7,1916.4,134327,,,,,,,,,,bullish volprice,,Paper,20578.8
2025-04-22,ABREL,1925.0,1957.6,1908.9,1937.1,101060,,uptrend,,,,,,,,,,Paper,20578.8
2025-04-04,ABSLAMC,662.0,662.0,649.95,654.5,283426,,,,,,,,bearish stochastic,,bearish volprice,,Finance & Investments,18179.13
2025-04-07,ABSLAMC,556.45,646.0,556.45,633.8,238523,,,,,bearish MACD,,,,,,,Finance & Investments,18179.13
2025-04-08,ABSLAMC,634.25,644.95,620.1,623.35,245581,,,,,bearish MACD,,,,bearish OBV,bearish volprice,,Finance & Investments,18179.13
2025-04-09,ABSLAMC,623.35,627.4,616.7,619.9,242609,,,,,,,,,,,,Finance & Investments,18179.13
2025-04-11,ABSLAMC,634.95,643.55,615.35,625.05,616815,,,,,,,,,bullish OBV,,,Finance & Investments,18179.13
2025-04-15,ABSLAMC,630.0,641.5,625.0,629.05,199529,,,,,,,,,,,,Finance & Investments,18179.13
2025-04-16,ABSLAMC,631.95,638.8,623.05,633.9,167694,,,,,,,,,,,,Finance & Investments,18179.13
2025-04-17,ABSLAMC,639.0,639.0,618.05,626.05,264741,,downtrend,,,,,,,,bearish volprice,,Finance & Investments,18179.13
2025-04-21,ABSLAMC,634.55,661.75,593.85,644.1,846279,,,,,bullish MACD,,,,bullish VOLEMA,bullish volprice,,Finance & Investments,18179.13
2025-04-22,ABSLAMC,649.0,682.6,645.0,664.7,371989,,,,,,,,,,,,Finance & Investments,18179.13
2025-04-04,ACC,1990.0,1993.9,1953.7,1966.3,111739,,,adx strong trend,,,,,,,,,Cement - North India,38129.25
2025-04-07,ACC,1900.0,1944.0,1874.05,1929.1,225478,,,adx strong trend,,bearish MACD,,,,,bearish volprice,,Cement - North India,38129.25
2025-04-08,ACC,1955.0,1984.0,1939.5,1973.55,101539,,,adx strong trend,,,,,,,,,Cement - North India,38129.25
2025-04-09,ACC,1969.0,1993.85,1951.25,1986.7,94795,,,adx strong trend,,bullish MACD,,,,,,,Cement - North India,38129.25
2025-04-11,ACC,2001.15,2049.0,1976.4,2007.35,219191,,,adx strong trend,,,,,,bullish OBV,bullish volprice,,Cement - North India,38129.25
2025-04-15,ACC,2017.4,2052.2,2008.8,2046.9,240574,,,adx strong trend,,,,,,,bullish volprice,,Cement - North India,38129.25
2025-04-16,ACC,2049.0,2062.9,2042.0,2059.3,141159,,uptrend,adx strong trend,,,,,,,,,Cement - North India,38129.25
2025-04-17,ACC,2059.3,2066.0,2047.3,2061.7,101779,,uptrend,adx strong trend,,,,,,,,hanging_man_bearish,Cement - North India,38129.25
2025-04-21,ACC,2061.7,2097.0,2055.3,2088.4,193991,,uptrend,adx strong trend,,,,,bearish stochastic,,bullish volprice,,Cement - North India,38129.25
2025-04-22,ACC,2088.4,2104.4,2073.8,2083.1,77172,Close to resistance,,adx strong trend,,,,bearish rsi,bearish stochastic,,,,Cement - North India,38129.25
2025-04-04,ACCELYA,1313.45,1313.45,1272.9,1292.45,9019,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-07,ACCELYA,1241.0,1260.45,1218.5,1236.85,16586,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Computers - Software - Medium / Small,1940.43
2025-04-08,ACCELYA,1252.4,1273.0,1241.6,1268.35,5502,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-09,ACCELYA,1250.3,1260.75,1247.05,1254.25,3133,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-11,ACCELYA,1270.0,1287.2,1249.05,1268.65,11535,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-15,ACCELYA,1283.3,1308.0,1276.0,1302.3,6545,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-16,ACCELYA,1310.0,1338.4,1303.1,1326.9,11883,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-17,ACCELYA,1339.0,1340.0,1315.0,1326.2,6436,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-21,ACCELYA,1336.9,1359.8,1320.5,1343.2,13801,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-22,ACCELYA,1349.9,1368.0,1342.1,1348.1,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1940.43
2025-04-04,ACE,1290.0,1292.0,1245.05,1263.4,285109,,,,,,,,,,bearish volprice,,Engineering,14945.5
2025-04-07,ACE,1065.0,1208.45,1060.05,1187.15,314692,,,,,bearish MACD,,,,,bearish volprice,,Engineering,14945.5
2025-04-08,ACE,1205.1,1237.2,1187.0,1199.6,187373,,,,,,,,,,,,Engineering,14945.5
2025-04-09,ACE,1190.75,1209.2,1185.0,1194.6,162046,,,,,,,,,,,,Engineering,14945.5
2025-04-11,ACE,1250.0,1250.0,1206.9,1230.75,129159,,,,,,,,,,,,Engineering,14945.5
2025-04-15,ACE,1260.0,1267.9,1243.0,1248.4,105281,,,,,bullish MACD,,,,,,,Engineering,14945.5
2025-04-16,ACE,1248.4,1260.7,1240.0,1246.4,85546,,,,,bullish MACD,,,,,,,Engineering,14945.5
2025-04-17,ACE,1242.0,1254.0,1221.0,1231.2,148521,,,,,bearish MACD,,,,,bearish volprice,,Engineering,14945.5
2025-04-21,ACE,1248.0,1277.8,1237.8,1265.4,275884,,,,,bullish MACD,,,,,bullish volprice,,Engineering,14945.5
2025-04-22,ACE,1270.0,1273.9,1256.1,1256.5,80688,Close to support,,,,,,,,,,,Engineering,14945.5
2025-04-04,ACESOFT,283.7,300.1,283.1,298.05,12619,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-07,ACESOFT,283.15,289.7,283.15,283.15,7977,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-08,ACESOFT,283.15,294.95,269.0,278.85,12846,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-09,ACESOFT,290.8,290.8,266.3,278.7,6952,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-11,ACESOFT,271.75,288.5,269.0,276.05,10090,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-15,ACESOFT,289.85,289.85,265.15,278.2,17376,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-16,ACESOFT,284.9,284.9,264.3,264.3,9276,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-17,ACESOFT,257.0,273.0,251.1,270.0,55149,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-21,ACESOFT,270.0,280.0,260.0,277.65,17671,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-22,ACESOFT,284.0,284.0,265.0,270.8,18806,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,506.78
2025-04-04,ACGL,1301.0,1301.0,1275.0,1275.0,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-07,ACGL,1249.5,1249.5,1249.5,1249.5,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-08,ACGL,1250.0,1274.0,1250.0,1250.0,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-09,ACGL,1250.0,1250.0,1249.0,1250.0,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-11,ACGL,1275.0,1275.0,1275.0,1275.0,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-15,ACGL,1300.5,1300.5,1300.5,1300.5,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-16,ACGL,1326.5,1326.5,1326.5,1326.5,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-17,ACGL,1353.0,1353.0,1353.0,1353.0,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-21,ACGL,1420.65,1420.65,1420.65,1420.65,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,791.83
2025-04-22,ACGL,1491.65,1491.65,1351.6,1491.65,2744,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Auto Ancillaries,791.83
2025-04-04,ACI,545.0,545.0,520.1,523.25,230587,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-07,ACI,480.0,546.85,480.0,529.05,500134,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-08,ACI,531.95,562.15,525.8,558.6,552960,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Chemicals,7641.4
2025-04-09,ACI,558.0,598.4,544.55,577.9,460175,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-11,ACI,593.9,616.4,577.0,601.1,968107,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Chemicals,7641.4
2025-04-15,ACI,602.05,620.0,601.6,613.25,409747,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-16,ACI,618.0,636.0,608.55,633.2,330507,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-17,ACI,627.0,647.0,614.6,638.65,520841,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-21,ACI,635.2,660.0,626.2,646.9,498677,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-22,ACI,642.0,656.55,640.45,646.2,172188,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,7641.4
2025-04-04,ACL,55.1,56.3,54.51,55.01,17065,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-07,ACL,54.74,54.74,51.5,53.11,26793,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Cement - South India,511.0
2025-04-08,ACL,54.2,55.99,53.6,54.66,10113,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-09,ACL,56.0,56.0,52.81,53.36,13399,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-11,ACL,53.5,55.69,53.5,54.27,17497,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-15,ACL,54.36,56.48,54.36,55.38,13057,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-16,ACL,55.08,55.99,55.08,55.47,9485,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-17,ACL,56.35,58.49,56.19,57.81,49153,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Cement - South India,511.0
2025-04-21,ACL,57.91,59.61,57.79,59.1,36850,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-22,ACL,60.0,61.0,57.15,58.86,92017,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cement - South India,511.0
2025-04-04,ACLGATI,58.35,58.35,55.77,56.42,401173,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-07,ACLGATI,53.3,55.58,52.01,55.09,685569,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-08,ACLGATI,55.3,56.49,54.7,56.12,259701,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-09,ACLGATI,56.0,56.0,54.5,54.77,130415,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-11,ACLGATI,56.0,57.69,55.19,55.56,177228,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-15,ACLGATI,56.8,57.25,56.0,56.91,209244,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-16,ACLGATI,57.75,58.9,57.0,58.1,317831,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-17,ACLGATI,58.7,59.32,56.3,57.96,317884,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-21,ACLGATI,57.0,65.39,56.99,63.7,3257211,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Trading,839.9
2025-04-22,ACLGATI,64.64,66.8,63.11,65.34,981474,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,839.9
2025-04-04,ACMESOLAR,199.99,201.9,191.61,191.82,855016,,,,,bearish MACD,,,,,bearish volprice,,Engineering - Turnkey Services,12661.49
2025-04-07,ACMESOLAR,172.8,192.8,172.63,191.35,937735,,,,,bearish MACD,,,,bearish OBV,,,Engineering - Turnkey Services,12661.49
2025-04-08,ACMESOLAR,196.9,198.8,189.25,194.83,1800373,,,,,bullish MACD,,,,bullish OBV,bullish volprice,,Engineering - Turnkey Services,12661.49
2025-04-09,ACMESOLAR,192.05,198.06,192.05,195.48,372934,,,,,,,,,,,,Engineering - Turnkey Services,12661.49
2025-04-11,ACMESOLAR,198.59,202.9,195.0,197.09,339858,,,,,bullish MACD,,,,,,,Engineering - Turnkey Services,12661.49
2025-04-15,ACMESOLAR,201.0,213.49,199.45,206.67,1467544,,,,bullish DEMA,,,,,,bullish volprice,,Engineering - Turnkey Services,12661.49
2025-04-16,ACMESOLAR,208.5,209.27,202.81,204.72,457954,,,,,,,,,,,,Engineering - Turnkey Services,12661.49
2025-04-17,ACMESOLAR,205.08,207.74,202.25,203.56,660386,,,,,,,,,,,,Engineering - Turnkey Services,12661.49
2025-04-21,ACMESOLAR,205.0,209.2,203.4,208.25,444550,,,,,,,,,,,,Engineering - Turnkey Services,12661.49
2025-04-22,ACMESOLAR,209.0,219.0,208.37,217.49,1463380,Close to support,,,,,,,,,bullish volprice,,Engineering - Turnkey Services,12661.49
2025-04-04,ADANIENSOL,881.1,884.7,852.1,859.4,1475762,,,adx strong trend,,bearish MACD,,,,,,,Power Generation And Supply,105845.04
2025-04-07,ADANIENSOL,780.5,822.2,780.5,815.05,2669587,,,adx strong trend,,bearish MACD,,,,bearish VOLEMA,bearish volprice,,Power Generation And Supply,105845.04
2025-04-08,ADANIENSOL,835.0,847.85,826.85,841.15,1707784,,,adx strong trend,,,,,,,,,Power Generation And Supply,105845.04
2025-04-09,ADANIENSOL,835.35,845.0,827.6,837.4,1026681,,,adx strong trend,,,,,,,,,Power Generation And Supply,105845.04
2025-04-11,ADANIENSOL,860.7,863.35,833.75,844.8,1878535,,,adx strong trend,,,,,,,,,Power Generation And Supply,105845.04
2025-04-15,ADANIENSOL,855.65,889.6,851.45,887.4,2537147,,,adx strong trend,,bullish MACD,,,,,bullish volprice,,Power Generation And Supply,105845.04
2025-04-16,ADANIENSOL,884.9,903.0,881.05,895.15,2669664,,,adx strong trend,,,,,,,,,Power Generation And Supply,105845.04
2025-04-17,ADANIENSOL,896.05,937.0,891.65,914.15,3849304,,,adx strong trend,,,,,bearish stochastic,bullish VOLEMA,bullish volprice,,Power Generation And Supply,105845.04
2025-04-21,ADANIENSOL,924.0,949.0,915.45,937.5,2153406,,,adx strong trend,,,,,,,,,Power Generation And Supply,105845.04
2025-04-22,ADANIENSOL,941.9,942.75,928.25,931.4,1256226,,,adx strong trend,,,,bearish rsi,,,,,Power Generation And Supply,105845.04
2025-04-04,ADANIENT,2394.95,2410.05,2315.5,2334.65,1219733,,,,,bearish MACD,,,,,bearish volprice,,Trading,278451.85
2025-04-07,ADANIENT,2150.05,2239.0,2145.0,2212.7,1567177,,,,,bearish MACD,Strend_bearish,,,,bearish volprice,,Trading,278451.85
2025-04-08,ADANIENT,2270.0,2301.0,2225.0,2285.7,1224362,,,,,,,,,,,,Trading,278451.85
2025-04-09,ADANIENT,2265.7,2279.55,2215.2,2236.9,1001633,,,,,,,,,,,,Trading,278451.85
2025-04-11,ADANIENT,2303.05,2343.5,2281.0,2321.4,981463,,,,,,,,,,,,Trading,278451.85
2025-04-15,ADANIENT,2375.0,2440.0,2359.0,2418.2,1145125,,,,,bullish MACD,Strend_bullish,,,,bullish volprice,,Trading,278451.85
2025-04-16,ADANIENT,2400.0,2428.0,2382.9,2415.6,889949,,,,,,,,,,,,Trading,278451.85
2025-04-17,ADANIENT,2418.0,2448.6,2392.0,2418.1,1054797,,,,,,,,bearish stochastic,,,doji_bullish,Trading,278451.85
2025-04-21,ADANIENT,2426.1,2464.9,2395.5,2442.7,782559,,,,,,,,,,,,Trading,278451.85
2025-04-22,ADANIENT,2458.9,2483.4,2444.5,2455.2,664298,,,,,,,,,,,,Trading,278451.85
2025-04-04,ADANIGREEN,949.95,956.0,917.65,923.8,3226540,,,,,,,,,,bearish volprice,,Power Generation And Supply,147758.53
2025-04-07,ADANIGREEN,850.0,891.95,850.0,873.3,3317613,,,,,bearish MACD,Strend_bearish,,,,bearish volprice,,Power Generation And Supply,147758.53
2025-04-08,ADANIGREEN,899.0,908.1,873.3,875.8,3363547,,,,,,,,,,,,Power Generation And Supply,147758.53
2025-04-09,ADANIGREEN,874.0,878.95,850.5,860.75,2518172,,,,,,,,,,,,Power Generation And Supply,147758.53
2025-04-11,ADANIGREEN,890.0,903.4,878.7,893.65,2380909,,,,,,,,,,,,Power Generation And Supply,147758.53
2025-04-15,ADANIGREEN,910.0,942.0,901.3,936.65,2944940,,,,,bullish MACD,,,,bullish OBV,bullish volprice,,Power Generation And Supply,147758.53
2025-04-16,ADANIGREEN,936.95,955.95,931.5,945.6,2203548,,,,,,,,,,,,Power Generation And Supply,147758.53
2025-04-17,ADANIGREEN,945.6,972.0,940.0,947.15,2905274,,,,,,,,,,,,Power Generation And Supply,147758.53
2025-04-21,ADANIGREEN,954.7,966.6,944.0,956.25,2149379,,,,,,Strend_bullish,,,,,,Power Generation And Supply,147758.53
2025-04-22,ADANIGREEN,962.0,965.5,948.0,949.3,1791617,Close to resistance,,,,,,,,,,,Power Generation And Supply,147758.53
2025-04-04,ADANIPORTS,1196.0,1200.1,1143.0,1148.35,1785093,,,,,bearish MACD,,,,,bearish volprice,,Miscellaneous,261268.85
2025-04-07,ADANIPORTS,1049.95,1119.0,1041.5,1110.65,2192949,,,,,,Strend_bearish,,,bearish OBV,bearish volprice,,Miscellaneous,261268.85
2025-04-08,ADANIPORTS,1135.0,1155.65,1111.05,1131.35,2423486,,,,,,,,,bullish OBV,bullish volprice,,Miscellaneous,261268.85
2025-04-09,ADANIPORTS,1133.85,1135.6,1112.0,1131.8,1537177,,,,,,,,,,,,Miscellaneous,261268.85
2025-04-11,ADANIPORTS,1163.0,1170.3,1148.0,1164.55,3536245,,,,,,,,,,bullish volprice,,Miscellaneous,261268.85
2025-04-15,ADANIPORTS,1200.0,1225.9,1179.0,1210.8,3176522,,,,,bullish MACD,Strend_bullish,,,,,,Miscellaneous,261268.85
2025-04-16,ADANIPORTS,1210.0,1235.5,1201.6,1232.9,1909731,,,,,,,,,,,,Miscellaneous,261268.85
2025-04-17,ADANIPORTS,1232.9,1282.5,1218.6,1259.4,4280765,,,,,,,,bearish stochastic,bullish VOLEMA,bullish volprice,,Miscellaneous,261268.85
2025-04-21,ADANIPORTS,1259.4,1260.0,1209.4,1243.1,6049182,,,,,,,,bearish stochastic,bearish VOLEMA,bearish volprice,,Miscellaneous,261268.85
2025-04-22,ADANIPORTS,1249.6,1255.6,1233.9,1248.5,2274447,Close to resistance,,,,,,,bearish stochastic,,,,Miscellaneous,261268.85
2025-04-04,ADANIPOWER,528.0,539.9,521.7,532.55,8941177,,,,,,,,,bullish VOLEMA,,,Power Generation And Supply,209489.63
2025-04-07,ADANIPOWER,462.0,515.0,462.0,509.95,7884602,,,,,bearish MACD,,,,,,,Power Generation And Supply,209489.63
2025-04-08,ADANIPOWER,525.0,525.45,508.0,513.55,3816989,,,,,bearish MACD,,,,,,,Power Generation And Supply,209489.63
2025-04-09,ADANIPOWER,512.95,514.0,505.0,508.45,1863371,,,,,,,,,,,,Power Generation And Supply,209489.63
2025-04-11,ADANIPOWER,518.65,524.3,514.25,518.25,3196520,,,,,,,,,,bullish volprice,,Power Generation And Supply,209489.63
2025-04-15,ADANIPOWER,526.0,554.45,522.45,542.2,8055146,,,,,bullish MACD,,,,bullish VOLEMA,bullish volprice,,Power Generation And Supply,209489.63
2025-04-16,ADANIPOWER,543.0,547.75,538.1,545.55,2701439,,,,,,,,,,,,Power Generation And Supply,209489.63
2025-04-17,ADANIPOWER,547.7,561.35,542.15,549.7,6591016,,,,,,,,bearish stochastic,,,,Power Generation And Supply,209489.63
2025-04-21,ADANIPOWER,551.25,585.55,549.05,569.05,9935100,,,,,,,,bearish stochastic,bullish VOLEMA,bullish volprice,,Power Generation And Supply,209489.63
2025-04-22,ADANIPOWER,574.0,579.75,568.75,573.05,3233675,,,,,,,,,,,,Power Generation And Supply,209489.63
2025-04-04,ADCINDIA,1311.25,1358.9,1275.05,1308.4,4916,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-07,ADCINDIA,1200.0,1249.0,1056.8,1200.65,6240,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Telecommunications - Equipment,597.06
2025-04-08,ADCINDIA,1250.0,1250.0,1200.0,1243.5,3545,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-09,ADCINDIA,1243.5,1243.5,1180.3,1231.35,1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-11,ADCINDIA,1398.0,1398.0,1250.0,1260.65,3291,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-15,ADCINDIA,1300.0,1318.8,1270.0,1293.35,2878,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-16,ADCINDIA,1293.0,1325.0,1275.0,1307.3,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-17,ADCINDIA,1308.1,1331.0,1282.5,1310.4,1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-21,ADCINDIA,1288.0,1330.0,1263.5,1300.7,2442,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-22,ADCINDIA,1300.1,1328.95,1300.1,1304.55,2461,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Telecommunications - Equipment,597.06
2025-04-04,ADFFOODS,244.35,246.98,231.41,232.7,139681,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Food - Processing - Indian,2538.95
2025-04-07,ADFFOODS,215.89,223.56,210.55,215.22,238418,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Food - Processing - Indian,2538.95
2025-04-08,ADFFOODS,224.0,228.45,219.77,225.98,71516,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2538.95
2025-04-09,ADFFOODS,223.0,224.99,217.0,218.77,62235,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2538.95
2025-04-11,ADFFOODS,228.0,228.32,222.4,225.39,60291,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2538.95
2025-04-15,ADFFOODS,229.5,232.49,226.44,231.98,59153,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2538.95
2025-04-16,ADFFOODS,233.9,249.07,233.13,244.73,360750,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Food - Processing - Indian,2538.95
2025-04-17,ADFFOODS,242.0,243.85,239.0,239.99,119095,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2538.95
2025-04-21,ADFFOODS,234.0,238.0,228.04,229.62,429913,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Food - Processing - Indian,2538.95
2025-04-22,ADFFOODS,231.0,235.21,230.0,233.1,147589,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2538.95
2025-04-04,ADOR,887.0,887.05,843.7,850.25,22450,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Electrodes - Welding Equipment,1520.32
